date,title,comment,category,article_url
2024-11-21 13:53:33,"اختفاء شخصين خلال ""رحلة سياحية جبلية"" يستنفر السلطات المغربية",انصح كل واحد من سكان المغرب العميق حينما تواجهك مخاطر  وانت غير قادر في الجبال، اتصل بالمصالح وقل معي سياح أجانب  وسوف يطيرون بسرعة البرق لنجدتك،اللهم تكذب وتنقذ راسك أو تموت الا قلت ليهم راك مغربي,economie,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d9%81%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%b1%d8%ad%d9%84%d8%a9-%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d8%ac%d8%a8%d9%84%d9%8a%d8%a9-%d9%8a-1466486.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",سيماهم على وجوههم استغفر الله العظيم واتوب اليه.للاسف هاد النمادج ضايرين بينا فكل مكان وكيهددو حياتنا بكل صراحة.,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",اللهم ارفع عنا الغباء قبل الوباء و البلاء يا رب العالمين  . أعتقد أن الخاسر الأكبر في هذه الحياة هو ذلك الضفدع الذي قمنا بتشريحه في حصة العلوم الطبيعية؛ فلا هو عاش و لا نحن صرنا علماء . الله يلطف بنا.,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",الساعة بخمسة جنيه و الحسابة بتحسب .,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",الله على راحة. اتهنا شوية. و بردو لينا ودنينا,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",والله إلا حشومة علينا كمغاربة رجال أحرار أن نسمح بهاذ النوع أن يملىء ويتسيد وسائل التواصل،  لا أخلاق لا تربية لا مستوى،  خاصنا شي حملة صحيحة لمحاربة هؤلاء اللابشر ( ليسوا ببشر ),economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",اهلا وسهلا بكل الأحكام السالبة للحرية لكل من يمس قيمنا الأخلاقية وتوابثنا الاسلامية .,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",نتمنى تنظيف السوشيال ميديا من امثال هؤلاء لأنهم يشوهون صورة بلدنا بالخارج، اما إلياس المالكي فقد أساء لكلام الله في القرآن الكريم قبل يسيء للأمازيغ,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",كان يجب اعتقاله ورميه في السجن من مدة طويلة.  متل هؤلاء اعطوا صورة سيئة عن المغرب.  هؤلاء يعتقدون انهم فوق القانون.  اساؤوا  إلى المجتمع .سب وقدف في أعراض الناس.  اليوم غير. الأمس.اتهام ولد الشينوية  بالاتجار بالبشر. والدعارة  يجعله تحت القانون. الشرطه الوطنية تتابع الموضوع عن كتب بأمر من النيابة العامة.  اعتقد باعتقاله ورميه وراء السجن  فيه انتصار للمظلومين,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",إذا ثَبُتَ عليه كل هذا الإجرام في حق المغربيات  فيجب إعدامه.,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",تحية للسلطات الأمنية في إنتضار معاقبته بالإتجار بالبشر وإعتقال جميع التافهين من أمتاله,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",سخونية الرأس ترجع بالبرودة ، انا مع القضاء لسجن كل متطفل وكل من ينشر التفاهة ، يجب تنقية هذا الفضاء من الكائنات الضارة ..,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",لقد أصبح التافهون شخصيات عمومية في زمن التفاهة والجري وراء المال بكل الطرق ولو على حساب العقل والمنطق والأخلاق  والأعراف…,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",دائما أقولها لدار الدنب يستاهل لعقوبة و الصراحة هادشي بسال و رجاعت الوقت ما هيا وقت لعل كل هذا يكون موعظة لمن يتعظ,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",كنا تنتسناو يتحاكمو لي شفرو ملايير المغرب الأخضر ومحاربة كورونا ولاكيس سوسيال والبرنامج الإستعجالي للتعليم,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",أجمل خبر سمعته في حياتي هههههههههه,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",يقول المثل العربي جهل العالم خير من علم الجاهل,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",كما تنضف الان  بنجاح المدن والقرى المغربية من  منازل الصفيح واسترجاع الملك العام المسروق …حملة لتنضيف المجتمع من السايبات والسايبين ساهلة  سواء اصحاب وصاحبات مواقع التفاهة والسفاهة او غيرها,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",هذا نوع من انواع البشر الذي يتابعه عدد كبير من المغاربة و المغربيات وفيهم من استدعاهم لحضور زواجه وفيهم من استدعاه لحضور تدشين مشروع ما. اذا المشكل ليس في هذا السيد وانحطاطه الأخلاقي المشكل كل المشكل فيمن أعطوه قيمة لا يستهلك حتى 0.000000001 من تلك القيمة. وقديما قيل ” انما الامم الاخلاق ما بقيت فان هم ذهبت اخلاقهم ذهبوا”,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",عندما تغيب التربية والتعليم في المجتمع وبفضل الشوسل ميذا ترى كل مرة يطفو على السطح مثل هؤلاء ويشغلون عقول المواطنين   ويستغلون سداجة البعض لمصلحتهم,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",امثال هؤلاء لايجب العطف عليهم لو التسامح معهم كيف يعقل ان يتطاول جاهل على اسياده من رجالات القانون,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",مثل هؤلاء يستحقون السجن بدون سبب ، أصلا هم الجريمة في ذاتها,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",لي تشد في القضايا ديال اليوتيب كنسمعو أنه أغمي عليه .,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة","ألا يمكن حظر اليوتوب وتيك توك على المستوى الوطني؟ مادام ذلك ضمن السيادة الوطنية.
وكفى الله المؤمنين القتال.",economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",دابة واحد سؤال كيدور في راسي .واش دابة غادي يدخلوه عند رجال او لا عند عيالات,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",السوشلميديا  مصيدة ناجحة للقضاء على هذه الاصناف البشرية التي اسائت للمغاربة الأحرار….,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",والله العظيم أحسن شيء ويعتبر أولوية الاولويات تنظيف وسائل التواصل من هؤلاء المزعجين الذين بتفاهتهم يستفزون الشعب المغربي الأصيل ضاربين عرض الحائط كل ماهو أخلاقي ،والزج بهم في السجن فقد عتوا في الأرض فسادا,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",سلام . حرية الرأي والتعبير والصحافة موجدة في الوسائل السمعية البصرية ولكن عندنا سوء ايستعمالها. والشيء ادا زاد عن حده ينقلب ضده صاحبه,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",جاب الربحة تحية للقضاء تحية الشرفاء هذا البلد من أجل القضاء على التفاهة التافهين الذين أغتنوا وتجبروا وطغوا في البلاد ونشروا فيها الفساد جهارا نهارا. لكن حان الوقت لإيقاف هذه المهزلة وتقديم هؤلاء الزنادقة لتقول العدالة كلمتها التي ستكون إن شاء الله رادعة له وأمثاله ولكل من سولت له نفسه السير على خطاه. كما يجب تعميق البحث معه للكشف عن جميع الأسرار وعن العصابات التي يشتغل معها وعن وحماتهم داخليا وخارجيا.,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",الله على راحة، تهنينا من هاد عديم التربية والأخلاق.,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",هدا النكرة جميعنا ساهمنا في سيبته وتسويق مجونه  هدا الشخص نحن ومن يهمهم الأمر شاركنا الجريمة وشجعناه على إفساد دوقنا الأخلافي وجعل من شخصيته المريضة نمودجا يقتدي ودلك أبناءنا مثل هؤلاء يجب الضرب على أيديهم بعقوبات رادعة  إصلاح أخلاقهم وميولاتهم بالتتبع والرعاية حتى يعودوا عن الأخلاق السوية وعلى الدولة أن تقنن الضهور واستغلال وسائل التواصل الاجتماعي التي أصبحت فضاءا لكثير من أيها الناس,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",مازا يجني هذا من اليوتيب  الا الشر يعتقد انه يحسن صنعا,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة","في الحقيقة بلادنا فيها الحرية بلا قياس
حتى ضصاروا هاذ الماركة ديال  البشر
الذي ينشر الرديلة بين الشعب المغربي",economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",تحية للنيابة العامة والفرقة الوطنية,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",مع كامل الأسف هذا الشخص هو مستوانا. عندما يصبح مثل هذا موضوعا نتناقش فيه فاعلموا اننا اسوء منه,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",شكرا للنيابة العامة والقضاء  الشرطة القضائية,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",ان الله يمهل ولا يهمل ،،،بحال هاذ الجرثومة الخبيثة و أمثاله بغينا ليهم اقصى العقوبات،،، شوهوا  صورة المغاربة الرجال الاحرار ،،،،,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",عمل جبار في محله ونشكر السلطات الأمنية على اعتقال هذا الشخص الذي يجلب العار والخزي للوطن والمواطنين المغاربة,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",الاغلبية الساحقة مدمنة على التفاهة والسفاهة والسلبية والعدمية  والتصرفات الزنقاوية والمخلة للاخلاق مما يشجع  اصحاب هاته المواقع الدين يلهتون على عدد المشاهدات للمزيد من الانحطاط والعجرفة وتخريب المجتمع,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",من التعليقات نستخلص ان الشعب كله ضد هؤلاء التافيهين الذي يجب على الدولة محاربتهم قبل الشكاية فهي تعلم افعالهم و اعمالهم,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",القانون فوق الجميع لي فرط إكرط . و نقول كفى للتفاهة و السفاهة و النهش في أعراض الناس و التباهي بسلوكيات منحرفة يمجها المجتمع المغربي و المنطق السليم .,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",نطالب بتشديد العقوبات على كل  من هب ودب من امثال هؤلاء المجموعة  الذين تنقصهم التربية على الاخلاق  فيستغلون فوضى وسائل التواصل الاجتماعي والفراغ القانوني  بالتهجم على اعراض الناس دون أدنى حق وذلك  والتدخل في حياتهم الخاصة  والمساس  بشرفهم مع  السب  والقذف والكلام النابي من اجل الحاق السوء بسمعتهم لذلك يجب الضرب بيد من حديد على كل من تجرا بالمس بالحياة الخاصة للمواطنين,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",منهم عداد من هاد حتالة مجتمع خاص تحقيق معهم وزجهم في سجن  أو وليتي تحشم تقول أنا مغربي,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة","تحية خالصة لرجال الامن على المجهودات الجبارة لحماية المواطنين و متابعة كل من تسول له نفسه أنه في حماية .
نتمنى من المسؤولين متابعة كل شخص في مواقع التواصل الاجتماعي سواء فيسبوك او تيكتوك او غيره يقوم بنشر تفاهات لا تليق ببلدنا حتى نصبح عرضة الاستهزاء والضحك علينا من داخل و خارج الوطن .",economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة","اتمنى لهذا  اقصى العقوبات
لانه اساء لنساءو لللمراة بصفة عامة
 ويظن مع نفسه
انه يقدم شيئا ليس له نظير
اقصى العقوبات لمثل هولاء
لسير بالبلاد الى الامام.",economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",رضا ولد الشينوية مسكين درويش. الله يطلقو سراحه مسكين.,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة","يجب تنقية المجتمع من هؤلاء  لأن الوطن في خطر ومستقبل أحفادنا في يد عفريت فكلنا راع وكلنا مسؤول عن رعيته.
ربنا لا تؤاخذنا بما فعل السفهاء منا.",economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
2024-11-21 13:53:35,"إيداع ""ولد الشينوية"" سجن عكاشة",الله على رحة الله …الله على رحة مبقش …,economie,https://www.hespress.com/%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b4%d9%8a%d9%86%d9%88%d9%8a%d8%a9-%d8%b3%d8%ac%d9%86-%d8%b9%d9%83%d8%a7%d8%b4%d8%a9-1468099.html
